Borrower_ID,Age,Marital_Status,Employment_Status,Annual_Income,Debt_to_Income_Ratio,Credit_Score,Loan_Amount,Loan_Term_Months,Interest_Rate,Loan_Purpose,Missed_Payments_Last_12M,Credit_Utilization_Ratio,Overdraft_Frequency,Delinquent
2182,46,Divorced,Self-Employed,104819,30.51,724,19461,48,6.26,Auto,6,22.18,2,1
2183,34,Single,Employed,23790,47.56,550,34724,36,16.59,Home,4,70.19,4,1
2184,31,Single,Employed,47155,15.73,747,27582,60,14.88,Education,3,59.01,1,1
2185,52,Divorced,Self-Employed,33537,29.64,506,49761,48,11.19,Personal,2,81.64,4,1
2186,30,Single,Employed,32892,41.16,331,30417,36,7.46,Education,3,33.43,3,1
2187,50,Single,Self-Employed,28337,42.22,799,16998,36,9.74,Auto,1,86.98,1,1
2188,53,Married,Contract,61158,47.21,695,45212,48,19.66,Auto,4,45.3,2,1
2189,59,Married,Unemployed,41585,21.15,594,29091,12,5.33,Education,5,21.05,0,1
2190,48,Divorced,Unemployed,147230,32.7,634,30105,60,18.93,Personal,1,75.47,0,0
2191,48,Single,Contract,134794,26.72,804,16752,60,19.17,Auto,5,11.74,3,1
2192,59,Single,Self-Employed,109760,45.09,441,9780,24,13.63,Auto,3,79.49,5,1
2193,45,Single,Unemployed,39312,41.5,599,37337,48,13.25,Personal,2,82.86,3,1
2194,58,Married,Unemployed,68965,14.65,832,24091,12,11.88,Home,1,61.98,4,0
2195,30,Single,Self-Employed,79347,32.22,447,20926,24,11.67,Home,5,14.49,4,1
2196,39,Married,Employed,114079,46.9,799,31227,48,5.18,Home,3,60.41,5,1
2197,30,Divorced,Contract,46274,10.17,368,14064,24,5.41,Personal,5,64.07,2,1
2198,54,Married,Unemployed,70816,42.68,508,18408,24,11.34,Education,5,56.1,0,1
2199,54,Single,Contract,85374,38.95,387,18555,48,5.13,Auto,5,64.17,4,1
2200,40,Married,Unemployed,23149,32.49,679,32479,36,13.52,Personal,0,79.37,1,0
2201,38,Divorced,Self-Employed,120086,44.69,520,29523,12,17.37,Personal,0,18.66,2,1
2202,40,Married,Employed,82284,23.8,843,47092,12,13.11,Personal,1,86.13,5,0
2203,54,Divorced,Employed,57465,20.21,369,9014,36,5.92,Home,0,37.89,3,1
2204,54,Married,Employed,110060,18.54,638,17512,60,14.51,Personal,2,51.2,1,0
2205,52,Married,Contract,61906,24.09,351,17916,12,14.37,Personal,0,83.77,4,1
2206,42,Married,Self-Employed,78638,14.4,761,40973,36,5.54,Personal,1,81.09,5,0
2207,28,Married,Unemployed,83403,38.07,746,11121,12,10.49,Education,3,88.48,4,1
2208,49,Single,Employed,94547,32.85,694,33740,36,13.69,Home,5,25.94,3,1
2209,26,Married,Employed,114295,22.83,328,26812,60,8.11,Home,2,38.52,4,1
2210,26,Divorced,Self-Employed,75310,23.09,453,40745,36,8.7,Home,1,56.28,4,1
2211,54,Single,Self-Employed,40869,25.52,445,11177,48,18.58,Education,2,54.76,0,1
2212,65,Married,Self-Employed,141769,27.01,796,44633,24,5.06,Home,0,22.13,4,0
2213,43,Single,Unemployed,138089,43.03,483,36391,48,11.45,Home,2,35.33,5,1
2214,45,Divorced,Employed,41575,22.8,830,29288,36,11.4,Home,0,74.3,3,0
2215,34,Single,Contract,36392,45.44,308,46871,48,16.48,Home,4,79.2,1,1
2216,52,Married,Contract,79753,46.79,418,12921,60,9.39,Auto,1,65.46,3,1
2217,63,Divorced,Contract,46007,10.04,362,5564,48,18.61,Home,0,13.84,1,1
2218,39,Single,Unemployed,58692,37.01,800,19195,12,10.23,Education,6,75.73,5,1
2219,50,Married,Employed,119272,34.76,737,12884,60,13.74,Education,0,40.1,5,0
2220,61,Married,Self-Employed,121171,25.95,766,31654,36,5.61,Education,4,78.38,1,1
2221,40,Married,Employed,22289,34.6,675,14983,24,19.04,Auto,1,88.91,3,0
2222,65,Divorced,Self-Employed,45726,41.21,505,16947,24,17.57,Personal,6,30.67,4,1
2223,22,Married,Employed,67427,37.73,789,49024,24,11.32,Personal,2,49.43,5,0
2224,59,Single,Employed,138996,47.79,338,11303,12,6.04,Home,3,10.71,4,1
2225,24,Single,Contract,65698,32.42,513,48871,36,17.67,Auto,4,46.46,4,1
2226,35,Single,Self-Employed,57882,30.3,511,28472,48,18.42,Home,0,32.7,3,1
2227,52,Divorced,Employed,127243,20.09,548,38119,48,19.77,Education,6,32.69,1,1
2228,31,Single,Unemployed,32008,47.7,806,14090,48,11.35,Home,6,51.48,2,1
2229,47,Divorced,Self-Employed,54585,44.33,470,37640,24,9.35,Personal,6,12.75,5,1
2230,65,Divorced,Unemployed,22725,31.84,350,10659,36,15.0,Education,6,11.4,0,1
2231,59,Single,Self-Employed,56674,18.34,446,37473,12,11.01,Home,5,14.56,5,1
2232,34,Single,Self-Employed,137781,26.83,522,29994,60,15.69,Home,6,11.03,0,1
2233,25,Divorced,Employed,97245,12.1,540,9323,60,11.65,Personal,5,10.28,2,1
2234,56,Single,Unemployed,89039,35.75,536,27015,36,5.97,Home,4,64.64,4,1
2235,36,Single,Self-Employed,112573,18.83,754,32338,48,6.33,Education,3,23.63,5,1
2236,23,Divorced,Employed,38393,49.4,739,39073,12,10.23,Auto,6,46.71,5,1
2237,38,Married,Employed,134270,23.9,525,9826,12,5.55,Auto,5,53.88,1,1
2238,65,Divorced,Unemployed,21096,44.48,743,37584,24,14.07,Auto,1,17.57,4,1
2239,29,Divorced,Self-Employed,38341,36.69,538,36088,48,16.0,Auto,5,12.3,5,1
2240,28,Married,Contract,75986,29.16,400,38363,48,12.18,Home,5,52.46,1,1
2241,48,Single,Contract,91401,31.04,666,6610,12,15.93,Education,6,72.59,1,1
2242,51,Married,Unemployed,97610,16.36,735,33328,48,11.66,Personal,4,65.94,1,1
2243,50,Divorced,Contract,31223,47.98,632,16076,24,13.25,Personal,3,33.31,4,1
2244,37,Married,Employed,37770,22.94,788,36475,48,7.28,Auto,4,76.88,3,1
2245,40,Single,Unemployed,139555,32.28,844,6614,36,5.44,Personal,5,85.3,2,1
2246,29,Married,Employed,136908,47.89,696,26604,48,13.27,Home,4,15.6,1,1
2247,59,Married,Contract,65995,42.06,847,39922,48,6.2,Personal,6,88.16,4,1
2248,49,Single,Employed,134430,36.06,344,5285,60,7.75,Auto,4,66.32,1,1
2249,55,Married,Contract,65820,35.58,350,46055,24,14.64,Home,4,25.69,0,1
2250,28,Divorced,Unemployed,64550,35.34,365,47188,60,10.87,Personal,3,32.02,4,1
2251,23,Married,Self-Employed,39560,49.82,465,19880,24,11.12,Home,6,19.53,4,1
2252,23,Married,Unemployed,136186,11.67,810,46873,24,5.3,Home,6,30.93,1,1
2253,46,Divorced,Contract,38204,20.38,762,28821,24,12.04,Auto,0,65.78,2,0
2254,53,Divorced,Employed,125743,35.68,583,24993,48,19.19,Auto,3,64.26,3,1
2255,38,Single,Contract,91139,46.13,513,28716,36,8.8,Auto,1,30.35,5,1
2256,26,Married,Contract,105893,27.17,849,48428,48,10.31,Home,5,69.8,2,1
2257,54,Single,Self-Employed,93605,39.66,534,48342,36,14.82,Education,5,22.8,3,1
2258,53,Single,Contract,148271,25.67,606,38920,36,8.61,Personal,6,63.04,3,1
2259,52,Married,Contract,20599,46.97,597,20971,24,16.6,Education,6,74.33,4,1
2260,35,Divorced,Self-Employed,59422,19.75,740,44129,36,18.0,Personal,2,11.9,5,0
2261,41,Married,Employed,67340,49.78,332,44051,24,12.98,Education,3,23.21,0,1
2262,25,Married,Unemployed,56747,16.89,500,42168,12,15.45,Education,1,83.17,3,1
2263,31,Divorced,Self-Employed,55342,35.4,653,48709,12,8.63,Personal,0,43.74,2,0
2264,57,Married,Employed,66445,11.54,435,46682,12,9.5,Auto,0,62.63,4,1
2265,28,Married,Unemployed,65012,19.08,366,14127,48,13.95,Home,6,27.9,3,1
2266,61,Married,Unemployed,30311,41.9,402,12318,24,8.59,Auto,4,12.34,1,1
2267,47,Married,Unemployed,135988,28.43,570,14764,60,11.51,Education,1,74.49,2,1
2268,29,Divorced,Employed,88625,24.54,528,39637,24,13.31,Auto,2,33.4,0,1
2269,38,Divorced,Contract,148031,11.64,382,43312,24,9.86,Personal,3,63.24,2,1
2270,44,Married,Self-Employed,119064,37.37,764,7048,48,7.04,Home,4,77.62,3,1
2271,51,Single,Unemployed,77968,20.01,397,14201,12,15.02,Education,2,87.07,5,1
2272,32,Married,Self-Employed,135732,14.06,734,6883,60,8.86,Personal,4,88.06,5,1
2273,50,Married,Unemployed,21850,33.57,360,32780,60,8.51,Education,1,11.61,1,1
2274,61,Divorced,Self-Employed,144494,12.95,805,8887,36,10.03,Auto,5,59.24,4,1
2275,56,Single,Unemployed,139849,37.09,728,33882,24,15.15,Personal,1,86.18,1,0
2276,39,Single,Employed,60445,30.08,392,48094,36,14.75,Personal,1,39.54,1,1
2277,47,Married,Self-Employed,26055,44.36,448,41239,24,16.78,Home,0,29.71,1,1
2278,52,Married,Self-Employed,77876,25.14,489,44739,60,5.96,Auto,2,57.24,5,1
2279,40,Divorced,Self-Employed,45438,45.81,833,18311,36,8.73,Auto,1,83.23,0,1
2280,24,Divorced,Unemployed,107093,49.25,795,36696,12,15.17,Personal,2,11.26,1,1
2281,65,Divorced,Employed,144351,36.93,778,44646,24,10.85,Auto,6,15.14,3,1
2282,35,Single,Employed,130343,27.09,385,8511,60,12.34,Home,1,17.84,4,1
2283,37,Married,Employed,123133,22.89,523,49524,48,11.53,Education,0,71.83,2,1
2284,30,Divorced,Contract,83874,10.04,599,27692,60,16.11,Personal,2,79.07,0,1
2285,38,Married,Self-Employed,26700,10.41,481,5385,24,16.64,Education,5,74.55,1,1
2286,57,Married,Employed,136267,18.52,617,46808,36,18.21,Home,4,35.3,3,1
2287,50,Married,Employed,51161,35.94,348,22838,12,14.07,Home,2,42.65,5,1
2288,51,Divorced,Self-Employed,59006,35.02,849,14581,24,16.83,Personal,0,16.04,1,0
2289,57,Divorced,Unemployed,78511,16.9,349,25550,12,8.66,Auto,3,14.81,4,1
2290,41,Single,Unemployed,20382,13.94,848,48092,60,7.54,Home,1,12.52,4,0
2291,34,Divorced,Employed,135537,40.09,696,39273,12,15.85,Education,1,43.23,0,1
2292,37,Divorced,Employed,105001,47.54,790,21091,48,14.0,Education,5,50.82,5,1
2293,41,Divorced,Contract,76152,29.29,347,7801,12,10.3,Personal,2,65.9,0,1
2294,25,Married,Employed,79867,14.57,547,22628,60,10.48,Personal,6,62.34,4,1
2295,60,Married,Employed,43632,18.67,306,39674,36,6.21,Personal,6,56.73,0,1
2296,61,Married,Self-Employed,67422,20.38,672,32545,60,12.09,Education,2,37.07,0,0
2297,60,Single,Contract,76070,29.94,541,33782,48,16.02,Personal,5,70.42,4,1
2298,54,Married,Unemployed,130946,27.03,662,31266,12,7.02,Education,6,76.33,3,1
2299,56,Single,Employed,68792,24.54,512,35065,12,7.93,Education,5,32.92,0,1
2300,32,Divorced,Unemployed,48497,37.5,595,48726,48,19.42,Auto,2,73.0,3,1
2301,33,Married,Contract,46842,39.1,300,24454,12,6.07,Education,3,72.33,5,1
2302,41,Single,Employed,69098,17.42,823,19861,12,14.01,Education,1,80.97,3,0
2303,38,Married,Employed,130325,20.01,620,29714,60,19.65,Education,4,50.84,3,1
2304,23,Single,Contract,92247,32.35,536,5195,12,9.17,Home,3,64.63,5,1
2305,36,Married,Unemployed,110452,43.72,652,42791,24,16.2,Home,6,86.4,4,1
2306,29,Divorced,Unemployed,83249,47.4,692,26615,60,8.35,Personal,0,82.63,0,1
2307,46,Divorced,Unemployed,95891,13.77,762,16163,24,12.7,Auto,3,19.93,1,1
2308,23,Single,Employed,78503,37.86,710,47729,12,17.72,Education,2,64.17,4,0
2309,61,Divorced,Self-Employed,129134,33.06,591,43118,60,11.73,Personal,2,22.9,1,1
2310,28,Married,Employed,34467,21.17,719,27003,48,10.34,Personal,4,59.58,5,1
2311,28,Single,Contract,30088,29.7,620,31632,24,6.42,Education,1,76.33,1,0
2312,60,Married,Self-Employed,129157,24.1,482,32159,12,11.28,Auto,4,42.84,3,1
2313,57,Divorced,Employed,31623,32.96,516,39442,60,14.72,Personal,3,52.43,1,1
2314,25,Single,Unemployed,104279,42.93,811,10037,48,19.87,Auto,1,73.63,5,1
2315,32,Single,Contract,49072,42.1,499,32629,12,17.03,Home,0,47.62,4,1
2316,43,Married,Employed,118869,43.92,617,44456,12,8.64,Home,4,38.58,2,1
2317,45,Divorced,Self-Employed,85997,19.0,731,20362,60,18.76,Personal,1,48.55,2,0
2318,35,Divorced,Unemployed,39070,46.43,650,11936,48,17.13,Personal,6,58.02,5,1
2319,33,Married,Employed,102490,39.56,560,37344,48,18.47,Personal,6,66.26,1,1
2320,34,Married,Employed,35927,37.85,704,20287,60,13.97,Auto,2,17.81,1,0
2321,57,Married,Self-Employed,50638,13.75,698,19262,12,14.05,Personal,6,74.08,4,1
2322,47,Divorced,Self-Employed,121603,48.32,347,47638,60,11.43,Auto,2,80.55,4,1
2323,56,Married,Unemployed,102527,21.1,332,41857,60,14.08,Home,5,18.61,3,1
2324,62,Single,Self-Employed,105308,47.83,395,32429,48,12.62,Personal,1,27.26,4,1
2325,52,Single,Contract,79352,11.15,439,12931,48,14.85,Auto,0,66.51,1,1
2326,41,Single,Unemployed,104716,16.83,576,11164,60,12.88,Home,6,74.75,3,1
2327,65,Single,Unemployed,116143,19.39,620,25220,12,6.41,Personal,5,73.27,2,1
2328,39,Single,Self-Employed,119716,48.88,577,15177,12,7.36,Auto,1,74.68,2,1
2329,22,Divorced,Self-Employed,77569,26.45,393,12734,60,11.39,Personal,2,43.32,2,1
2330,22,Divorced,Self-Employed,33506,22.36,659,17609,60,13.09,Personal,1,47.4,2,0
2331,41,Divorced,Unemployed,59332,43.55,395,49851,60,5.84,Home,3,78.81,5,1
2332,26,Single,Unemployed,61721,25.33,573,16877,60,13.9,Home,0,60.73,1,1
2333,37,Married,Contract,113208,25.26,733,44318,24,16.63,Auto,1,28.54,3,0
2334,27,Divorced,Self-Employed,32172,43.39,496,44900,12,17.54,Home,6,73.52,1,1
2335,39,Divorced,Unemployed,58542,10.09,734,49128,24,12.69,Home,2,42.81,1,0
2336,41,Divorced,Unemployed,144816,19.53,513,35974,36,6.54,Education,3,82.2,2,1
2337,24,Divorced,Contract,121717,42.33,594,16516,36,8.74,Home,3,85.5,1,1
2338,57,Married,Self-Employed,22729,27.99,509,27283,12,13.66,Auto,1,87.93,4,1
2339,62,Divorced,Self-Employed,99793,20.88,791,46389,12,8.73,Education,6,82.34,3,1
2340,40,Married,Unemployed,62299,34.04,781,31532,36,5.67,Education,0,74.21,4,0
2341,34,Single,Employed,119879,33.68,648,22954,24,13.26,Education,1,84.76,2,0
2342,61,Divorced,Contract,107420,25.09,744,33160,48,13.84,Auto,3,11.31,5,1
2343,28,Married,Employed,134318,44.53,743,43288,12,6.28,Auto,4,45.23,0,1
2344,27,Single,Unemployed,124650,30.94,758,11725,36,10.88,Auto,3,44.57,2,1
2345,22,Divorced,Self-Employed,30036,31.71,817,32680,12,15.29,Education,3,62.97,2,1
2346,58,Divorced,Unemployed,46792,21.36,512,29113,60,18.31,Education,4,51.37,0,1
2347,39,Married,Employed,104634,23.4,718,31773,60,16.86,Home,3,37.45,0,1
2348,30,Divorced,Self-Employed,138127,17.12,745,9725,48,17.47,Home,2,74.12,0,0
2349,41,Single,Unemployed,63311,12.23,546,40318,36,18.07,Education,3,69.57,3,1
2350,41,Divorced,Employed,102468,26.45,555,38901,36,13.59,Education,6,54.74,0,1
2351,64,Married,Unemployed,62346,30.49,526,6241,12,5.33,Personal,6,71.13,3,1
2352,57,Divorced,Contract,98785,23.34,513,5100,36,14.64,Auto,1,82.52,5,1
2353,53,Married,Self-Employed,88705,25.04,786,8196,24,10.81,Education,1,14.13,1,0
2354,49,Single,Self-Employed,59851,37.2,516,46213,60,8.87,Education,5,69.1,1,1
2355,36,Single,Employed,108377,48.52,500,19571,36,11.6,Education,0,48.14,5,1
2356,25,Married,Unemployed,129864,14.96,757,24756,36,18.0,Education,3,80.89,1,1
2357,65,Married,Unemployed,70872,19.8,701,34130,60,9.7,Personal,4,59.14,4,1
2358,60,Married,Contract,54729,41.34,683,45191,36,15.26,Home,2,77.14,5,1
2359,43,Single,Self-Employed,131206,17.61,770,21629,12,19.43,Home,3,41.14,3,1
2360,57,Married,Self-Employed,23279,20.61,453,6476,48,11.32,Auto,0,34.65,3,1
2361,44,Single,Self-Employed,31569,13.04,782,18611,24,5.89,Personal,6,12.59,5,1
2362,24,Divorced,Self-Employed,116793,11.34,718,29418,48,10.36,Home,1,69.59,5,0
2363,38,Married,Unemployed,88856,49.33,641,47906,48,10.48,Auto,1,83.1,5,1
2364,30,Married,Contract,148955,11.28,313,7412,36,12.0,Personal,0,14.79,1,1
2365,41,Divorced,Self-Employed,128065,26.86,380,44322,60,12.53,Education,6,35.15,0,1
2366,27,Divorced,Employed,109502,45.47,814,19092,48,16.81,Auto,3,44.11,2,1
2367,41,Married,Contract,75712,46.93,822,47128,48,12.67,Personal,2,67.64,5,1
2368,59,Married,Contract,107977,36.04,692,40884,24,15.62,Personal,5,39.83,1,1
2369,45,Married,Self-Employed,148181,34.02,683,6099,60,14.63,Personal,2,67.47,5,0
2370,36,Divorced,Unemployed,20473,39.2,490,37530,48,18.62,Personal,2,32.26,3,1
2371,65,Single,Contract,42902,46.59,368,21605,12,10.32,Home,0,52.55,3,1
2372,24,Married,Contract,60308,28.04,549,18973,60,13.86,Personal,2,46.3,5,1
2373,54,Married,Unemployed,54229,28.21,609,13401,12,7.82,Auto,2,18.25,5,0
2374,65,Single,Unemployed,122641,30.18,531,28419,12,13.06,Education,3,34.81,3,1
2375,52,Married,Employed,46710,13.61,508,29016,12,12.58,Home,0,21.31,4,1
2376,45,Single,Self-Employed,138056,47.79,728,25858,60,17.22,Auto,1,86.07,4,1
2377,56,Married,Unemployed,110933,14.76,635,27526,60,17.1,Personal,6,56.19,2,1
2378,65,Single,Unemployed,147287,49.92,684,26646,36,17.11,Personal,3,46.86,4,1
2379,33,Single,Unemployed,143530,44.15,525,25384,60,16.43,Personal,4,81.32,0,1
2380,25,Single,Employed,127364,20.33,694,17391,36,6.91,Home,2,83.18,0,0
2381,60,Married,Contract,117591,43.65,353,43510,12,7.6,Auto,1,47.77,1,1
2382,40,Single,Employed,58760,38.95,390,17887,24,6.26,Auto,2,25.66,0,1
2383,26,Married,Unemployed,25110,17.59,614,24453,12,11.75,Personal,5,66.98,0,1
2384,61,Divorced,Contract,67259,34.56,610,48492,36,9.8,Education,5,77.15,3,1
2385,37,Divorced,Self-Employed,62668,49.52,610,12843,60,16.13,Home,4,57.28,1,1
2386,48,Divorced,Self-Employed,64727,16.11,726,25105,12,19.02,Personal,0,43.55,0,0
2387,46,Divorced,Contract,110442,34.63,317,8858,60,14.55,Home,5,30.0,5,1
2388,29,Married,Unemployed,74709,42.97,428,14957,12,14.49,Education,2,84.23,3,1
2389,32,Divorced,Contract,129531,34.73,690,14568,12,12.94,Auto,3,55.83,5,1
2390,27,Divorced,Employed,21457,23.81,535,14119,36,12.38,Home,4,60.18,0,1
2391,34,Single,Unemployed,23998,11.87,774,22519,60,10.09,Education,5,20.31,1,1
2392,57,Married,Employed,38972,34.4,390,24348,36,7.79,Personal,2,64.15,4,1
2393,63,Single,Unemployed,139737,35.27,828,31177,12,17.09,Personal,2,54.19,1,0
2394,33,Married,Employed,74854,41.33,607,36267,36,11.77,Education,5,88.38,2,1
2395,24,Divorced,Employed,53708,44.82,814,43300,60,9.96,Education,5,30.77,0,1
2396,28,Married,Self-Employed,102182,43.64,741,13817,24,12.72,Education,4,50.69,4,1
2397,50,Divorced,Contract,65559,27.02,543,9854,24,10.84,Personal,3,61.77,1,1
2398,59,Single,Employed,32804,41.97,498,41438,48,5.14,Auto,3,76.46,2,1
2399,64,Married,Employed,118784,33.1,315,19045,60,5.25,Auto,0,70.79,5,1
2400,38,Divorced,Self-Employed,115663,19.84,472,42325,36,9.62,Personal,2,46.77,4,1
2401,25,Married,Unemployed,60321,27.62,545,43569,36,18.24,Education,3,27.2,0,1
2402,58,Married,Unemployed,36527,36.3,703,37337,12,17.12,Auto,6,50.84,4,1
2403,47,Divorced,Contract,129407,41.99,689,48308,24,13.9,Home,2,71.94,5,1
2404,56,Divorced,Unemployed,134378,45.44,838,15797,60,18.52,Personal,4,27.47,1,1
2405,45,Single,Employed,77250,45.93,826,27468,48,13.03,Auto,5,85.37,3,1
2406,53,Married,Contract,85848,10.74,708,23254,36,17.03,Home,3,87.89,5,1
2407,39,Divorced,Self-Employed,128914,32.99,642,14604,12,8.47,Home,0,85.01,2,0
2408,44,Divorced,Self-Employed,98603,35.14,815,45806,48,9.12,Education,2,16.96,5,0
2409,26,Divorced,Self-Employed,147235,31.06,460,33084,48,9.85,Personal,6,69.86,0,1
2410,61,Divorced,Contract,75627,20.29,529,22578,60,11.09,Auto,0,71.4,5,1
2411,49,Married,Employed,100134,26.13,842,44246,48,8.56,Personal,6,13.99,1,1
2412,44,Divorced,Unemployed,27998,43.4,705,17561,12,6.29,Auto,4,48.03,5,1
2413,31,Single,Self-Employed,38950,15.05,587,40484,24,9.58,Home,3,40.53,4,1
2414,25,Divorced,Self-Employed,77133,36.2,350,10427,60,19.56,Auto,0,73.49,1,1
2415,41,Divorced,Employed,29435,43.54,641,19363,48,16.22,Auto,6,80.49,3,1
2416,47,Divorced,Contract,33674,47.14,634,22118,36,11.25,Personal,2,29.6,1,1
2417,47,Single,Contract,83511,44.23,712,46483,24,12.44,Personal,5,36.62,1,1
2418,47,Divorced,Self-Employed,101795,32.94,409,44275,24,15.66,Auto,3,45.56,5,1
2419,65,Single,Self-Employed,116713,11.7,387,28423,36,15.84,Home,4,29.67,0,1
2420,65,Married,Contract,64588,44.99,442,10855,24,10.79,Education,2,27.4,4,1
2421,45,Married,Contract,104062,30.48,595,30914,12,11.69,Personal,6,48.44,2,1
2422,27,Divorced,Employed,99580,30.19,767,36671,36,10.55,Home,4,64.21,2,1
2423,41,Single,Self-Employed,99169,41.23,647,18500,12,11.44,Auto,4,53.32,4,1
2424,65,Single,Self-Employed,106895,32.81,578,33834,48,11.52,Education,6,35.54,0,1
2425,52,Single,Self-Employed,62748,22.12,569,47509,24,14.58,Auto,1,88.72,3,1
2426,56,Married,Contract,33349,23.45,720,41941,24,19.26,Personal,6,56.58,4,1
2427,25,Married,Contract,144073,47.98,546,24559,12,10.19,Auto,4,47.11,0,1
2428,25,Divorced,Employed,34390,14.92,641,47169,36,11.94,Home,6,33.02,2,1
2429,37,Divorced,Employed,127301,45.78,568,40163,48,7.0,Auto,2,47.46,4,1
2430,43,Married,Self-Employed,33613,18.93,576,47477,48,9.64,Education,4,36.3,5,1
2431,45,Married,Unemployed,101208,36.61,455,20583,24,13.05,Auto,2,54.22,5,1
2432,59,Married,Contract,117889,33.91,799,28732,60,6.47,Education,3,13.54,4,1
2433,38,Divorced,Employed,121802,17.74,471,20619,24,16.12,Auto,3,10.15,0,1
2434,51,Single,Self-Employed,72487,42.27,755,46523,12,8.82,Education,5,57.19,5,1
2435,37,Married,Employed,92872,23.97,627,42480,36,19.92,Home,3,85.11,2,1
2436,47,Single,Employed,80487,11.02,697,11604,12,6.17,Auto,4,64.22,5,1
2437,24,Single,Contract,118265,11.41,692,35147,60,16.86,Auto,4,12.68,4,1
2438,49,Divorced,Unemployed,143752,31.16,621,49558,12,10.97,Home,0,69.94,2,0
2439,59,Single,Contract,78349,26.07,555,28130,24,16.86,Education,1,39.44,5,1
2440,44,Divorced,Contract,25960,29.56,765,13394,24,13.01,Home,2,72.33,1,0
2441,36,Married,Employed,118734,17.75,307,9876,36,7.84,Education,6,34.79,3,1
2442,62,Married,Unemployed,76651,26.21,530,25555,48,15.68,Education,3,71.49,0,1
2443,39,Divorced,Employed,45692,38.14,311,48528,12,18.71,Home,6,39.14,5,1
2444,49,Married,Unemployed,71096,42.97,825,16410,36,7.72,Education,1,81.75,3,1
2445,59,Married,Employed,38545,45.45,835,30581,48,19.08,Personal,0,74.82,5,1
2446,30,Single,Unemployed,29903,20.55,470,26120,24,17.08,Personal,0,56.85,5,1
2447,56,Divorced,Unemployed,130480,23.33,613,30841,36,11.77,Auto,5,60.33,3,1
2448,45,Divorced,Unemployed,43706,24.99,624,23360,36,18.87,Personal,4,17.8,5,1
2449,56,Divorced,Self-Employed,31184,18.55,760,17293,60,19.5,Auto,1,14.64,4,0
2450,63,Divorced,Employed,110441,33.72,755,33104,60,9.51,Personal,4,72.29,2,1
2451,53,Single,Self-Employed,70069,36.83,469,6828,12,8.92,Home,1,29.43,2,1
2452,25,Single,Employed,44193,27.72,512,30504,12,7.93,Education,6,41.59,2,1
2453,51,Married,Employed,115985,32.92,731,48345,48,11.53,Home,6,47.2,1,1
2454,60,Married,Employed,83331,26.84,794,9304,48,7.78,Personal,3,21.78,2,1
2455,56,Divorced,Contract,93520,11.97,606,11748,60,10.85,Home,0,28.1,5,0
2456,32,Married,Self-Employed,105765,23.14,710,21823,60,11.44,Auto,0,57.11,0,0
2457,47,Single,Self-Employed,114099,46.25,536,44926,12,10.8,Auto,6,73.81,0,1
2458,58,Divorced,Contract,104564,10.62,605,13564,36,17.22,Personal,5,86.91,3,1
2459,65,Single,Employed,92392,12.77,682,41611,60,6.5,Education,4,21.38,3,1
2460,51,Single,Contract,56342,17.01,640,21161,12,13.98,Education,5,21.08,2,1
2461,32,Married,Employed,38428,16.97,733,42446,12,13.26,Education,2,73.41,4,0
2462,22,Single,Unemployed,46081,40.91,676,40732,24,16.34,Auto,1,64.6,4,1
